# Rådata, tur 06c13078-f714-463b-bf52-722649dfb574 (Tom, bil, >17 min-turen, 2026-09-11 14:58–15:20 UTC)
# Exporterad ur gps_points 2026-09-11. 1305 fixar, alla med rådata, ingen lucka > 7 s. T0 = 2026-09-11 14:58:19.643+00
# Kolumner: ms_sedan_start,raw_lat*1e6,raw_lng*1e6,enhetsfart_kn*100,kurs_grader,accuracy_m ; radskiljare ';'
# Sparat i databasen: distance 17.45 NM (∫Doppler), distanceSmoothedNM 17.77, distanceRawNM 17.61, average 49.0, max 82.5, duration_seconds 1306.
# Facit mot bil: bilens Trip 2 nollställdes före start och fotades STILLASTÅENDE (0 mph) efter spara: 20.5 mi = 17.81 NM (avrundning 20.45–20.55 mi → 17.77–17.86 NM).
# Bilens vägmätare har egen okänd kalibrering (typiskt ±1–2 %). Första ~12 s och sista ~25 s stilla (0 kn).
249163,36976005,-86020705,2860,358,10;250162,36976147,-86020708,3020,8,10;251168,36976286,-86020661,3070,18,10;
252166,36976418,-86020586,3070,27,10;253164,36976545,-86020495,3070,30,10;254166,36976673,-86020391,3180,32,10;
255165,36976804,-86020279,3340,34,10;256165,36976940,-86020165,3450,34,10;257164,36977080,-86020049,3500,34,10;
258164,36977216,-86019931,3500,34,10;259165,36977348,-86019812,3450,34,10;260167,36977480,-86019695,3450,34,10;
261165,36977613,-86019581,3400,34,10;262167,36977746,-86019467,3400,34,10;263167,36977882,-86019356,3450,34,10;
264172,36978014,-86019244,3450,34,10;265167,36978149,-86019128,3400,34,10;266168,36978279,-86019015,3340,34,10;
267168,36978410,-86018901,3340,35,10;268168,36978544,-86018788,3400,35,10;269168,36978681,-86018678,3450,35,10;
270170,36978816,-86018565,3450,35,10;271171,36978945,-86018447,3400,39,10;272171,36979066,-86018322,3340,40,10;
273172,36979179,-86018190,3340,48,10;274173,36979264,-86018048,3070,56,10;275174,36979306,-86017896,2750,79,10;
276174,36979305,-86017730,2750,95,10;277174,36979266,-86017545,3180,108,10;278175,36979205,-86017353,3500,112,10;
279175,36979149,-86017168,3450,109,10;280176,36979110,-86017001,3070,104,10;281179,36979101,-86016856,2530,92,10;
282179,36979128,-86016736,2150,62,10;283178,36979190,-86016642,2050,43,10;284177,36979275,-86016571,2100,34,10;
285179,36979374,-86016503,2370,30,10;286181,36979477,-86016409,2640,26,10;287181,36979611,-86016337,3020,30,10;
288184,36979749,-86016237,3340,30,10;289182,36979897,-86016128,3560,30,10;290184,36980055,-86016013,3830,30,10;
291182,36980223,-86015894,4100,30,10;292184,36980398,-86015766,4260,30,10;293184,36980578,-86015636,4420,31,10;
294184,36980760,-86015507,4480,31,10;295184,36980940,-86015375,4420,31,10;296185,36981118,-86015246,4420,30,10;
297186,36981293,-86015120,4310,30,10;298187,36981465,-86014998,4260,30,10;299186,36981633,-86014880,4150,30,10;
300187,36981792,-86014771,3940,30,10;301186,36981938,-86014662,3660,31,10;302187,36982071,-86014548,3450,34,10;
303186,36982195,-86014427,3340,36,10;304191,36982311,-86014296,3340,46,10;305190,36982416,-86014153,3290,47,10;
306190,36982516,-86014006,3290,47,10;307190,36982617,-86013860,3290,47,10;308191,36982721,-86013726,3180,47,10;
309190,36982830,-86013613,3070,37,10;310192,36982948,-86013524,2960,28,10;311191,36983076,-86013459,2960,18,10;
312191,36983209,-86013409,2910,16,10;313192,36983344,-86013362,2960,14,10;314192,36983483,-86013316,3020,15,10;
315192,36983625,-86013269,3130,15,10;316192,36983768,-86013223,3180,15,10;317192,36983913,-86013176,3180,15,10;
318192,36984059,-86013126,3230,15,10;319192,36984212,-86013075,3340,15,10;320194,36984369,-86013019,3450,17,10;
321194,36984529,-86012960,3560,17,10;322194,36984697,-86012901,3660,16,10;323194,36984872,-86012840,3830,17,10;
324194,36985048,-86012779,3880,16,10;325194,36985224,-86012717,3940,14,10;326194,36985401,-86012656,3880,16,10;
